reg_id,distance_cm,bacteria_count,infection_rate,spread_path_factor,airborne_bacteria_fraction,respirable_bacteria_fraction,airflow_speed_m_s,environment_stability,class_bacteria_level,moisture_level,dispersion_factor
308,1,102830000000000,0.7,1.0,0.6,1.0,4.13,A,V3,0.00031,0.00023
309,1,302980000000000,0.8,1.0,1.0,0.7,4.69,E,T6,0.0001,0.037
310,1,159170000000000,0.5,0.5,0.8,0.8,3.22,B,N4,0.00018,0.00041
311,1,308520000000000,0.5,0.9,0.9,1.0,3.22,F,QS,0.0001,0.099
312,1,292480000000000,0.6,0.8,0.5,1.0,3.04,F,QS,0.00049,0.041
313,1,189730000000000,1.0,0.6,0.8,1.0,4.58,D,M7,0.0001,0.0074
314,1,174580000000000,0.5,0.5,1.0,1.0,4.86,B,N4,0.0004,0.00045
315,1,274290000000000,0.5,1.0,1.0,0.6,3.56,A,V3,0.0001,0.00054
316,1,140790000000000,0.5,1.0,0.5,1.0,4.89,F,QS,0.0001,0.023
317,1,162920000000000,0.7,0.9,1.0,1.0,3.04,D,M7,0.00021,0.012
318,1,300370000000000,0.5,1.0,0.5,1.0,3.77,B,N4,0.0001,0.0011
319,1,194110000000000,1.0,1.0,0.7,1.0,4.23,D,M7,0.00032,0.011
320,1,407990000000000,1.0,1.0,0.9,1.0,3.38,E,T6,0.00031,0.093
321,1,79138000000000,0.5,0.6,1.0,1.0,3.17,B,N4,0.0001,0.0004
322,1,69565000000000,0.5,1.0,0.5,0.5,3.53,F,QS,0.00018,0.0063
323,1,272630000000000,1.0,0.5,1.0,1.0,4.21,B,N4,0.00044,0.0016
324,1,42646000000000,0.6,0.9,0.9,1.0,3.31,E,T6,0.0001,0.0059
325,1,78165000000000,0.9,1.0,0.5,0.9,3.5,F,QS,0.00052,0.018
326,1,203260000000000,0.5,0.5,0.5,0.5,3.21,B,N4,0.00011,0.00021
327,1,112980000000000,0.5,0.9,0.5,0.6,3.2,E,T6,0.00054,0.0035
328,1,409550000000000,0.7,0.5,0.8,0.5,4.46,B,N4,0.0001,0.0007
329,1,250490000000000,0.5,1.0,0.5,0.5,4.79,E,T6,0.00042,0.006
330,1,161870000000000,0.6,0.5,0.5,1.0,3.98,F,QS,0.00042,0.014
331,1,306140000000000,1.0,0.6,0.7,1.0,3.84,A,V3,0.0001,0.00079
332,1,396290000000000,1.0,0.5,0.7,0.5,3.45,F,QS,0.00037,0.044
333,1,350250000000000,0.6,0.9,0.7,0.9,4.25,A,V3,0.00038,0.00062
334,1,157590000000000,1.0,0.6,0.5,1.0,3.37,C,Z1,0.0001,0.0018
335,1,212220000000000,1.0,0.5,1.0,0.5,3.73,B,N4,0.0001,0.00076
336,1,263360000000000,0.5,1.0,1.0,1.0,3.39,B,N4,0.0001,0.0021
337,1,301030000000000,0.5,1.0,0.8,0.7,4.97,C,Z1,0.0001,0.0023
338,1,279570000000000,1.0,1.0,0.8,0.9,3.59,F,QS,0.0001,0.15
339,1,170240000000000,0.9,0.5,0.5,0.9,3.51,C,Z1,0.0001,0.0013
340,1,205640000000000,0.5,1.0,0.5,0.6,3.22,E,T6,0.00033,0.008
341,1,409490000000000,1.0,0.8,0.8,0.7,3.56,F,QS,0.00037,0.12
342,1,179000000000000,0.7,1.0,0.5,0.9,4.43,C,Z1,0.0001,0.0017
343,1,39747000000000,0.5,0.8,1.0,1.0,3.94,F,QS,0.00033,0.01
344,1,432820000000000,0.5,1.0,1.0,0.9,3.28,A,V3,0.00055,0.0012
345,1,250600000000000,0.6,0.5,0.5,1.0,4.95,C,Z1,0.0001,0.001
346,1,161420000000000,0.5,1.0,0.5,0.9,4.59,D,M7,0.0001,0.0029
347,1,322240000000000,0.9,0.5,0.8,0.7,4.69,F,QS,0.00059,0.042
348,1,288000000000000,0.8,1.0,1.0,0.8,4.1,E,T6,0.00013,0.044
349,1,281790000000000,0.5,1.0,0.5,0.5,4.53,D,M7,0.0004,0.0027
350,1,101050000000000,0.7,0.8,1.0,1.0,3.71,D,M7,0.0001,0.0056
351,1,359720000000000,1.0,1.0,0.9,0.5,3.35,F,QS,0.0002,0.12
352,1,406990000000000,0.6,0.6,1.0,1.0,3.38,C,Z1,0.00024,0.0054
353,1,253330000000000,0.7,0.5,1.0,1.0,4.65,B,N4,0.0001,0.001
354,1,272790000000000,1.0,0.5,0.5,0.8,4.31,F,QS,0.0001,0.038
355,1,224240000000000,0.6,0.5,0.9,0.5,3.28,C,Z1,0.0001,0.0012
356,1,283910000000000,0.5,0.6,0.9,0.5,3.52,C,Z1,0.00031,0.0013
357,1,244790000000000,1.0,0.5,0.5,0.5,4.48,B,N4,0.00032,0.00035
358,1,155250000000000,0.5,0.8,0.5,1.0,3.48,F,QS,0.0001,0.024
359,1,255350000000000,0.5,0.5,0.6,0.8,3.16,D,M7,0.00021,0.0033
360,1,205010000000000,0.5,1.0,0.9,0.6,4.9,F,QS,0.0001,0.036
361,1,87734000000000,1.0,0.7,0.5,0.6,4.25,A,V3,0.0001,0.0001
362,1,147520000000000,0.5,0.5,0.5,1.0,3.9,E,T6,0.00039,0.0041
363,1,105780000000000,0.5,0.5,0.9,0.8,3.89,A,V3,0.0001,0.00012
364,1,178400000000000,0.5,0.8,0.8,0.5,4.98,B,N4,0.00017,0.00031
365,1,68319000000000,0.9,1.0,1.0,0.7,4.01,C,Z1,0.00058,0.0012
366,1,399250000000000,0.5,1.0,0.7,0.5,4.37,A,V3,0.00038,0.00035
367,1,244440000000000,1.0,0.6,1.0,1.0,3.09,C,Z1,0.0001,0.0061
368,1,198270000000000,0.8,1.0,1.0,1.0,3.66,E,T6,0.00035,0.037
369,1,277290000000000,0.5,1.0,0.5,1.0,4.23,D,M7,0.0001,0.0061
370,1,324290000000000,1.0,1.0,1.0,0.7,4.14,A,V3,0.0001,0.0013
371,1,134670000000000,0.8,0.7,0.6,0.8,3.47,B,N4,0.00021,0.00054
372,1,93519000000000,0.9,0.6,0.5,0.5,4.67,A,V3,0.0005,5.9e-05
373,1,162930000000000,0.7,0.8,0.5,0.5,3.03,C,Z1,0.00058,0.00081
374,1,279420000000000,0.9,0.5,0.5,0.5,4.43,A,V3,0.00013,0.00017
375,1,164520000000000,1.0,0.8,0.8,0.5,4.79,E,T6,0.00047,0.0099
376,1,214520000000000,1.0,1.0,1.0,0.5,3.65,D,M7,0.0001,0.011
377,1,439790000000000,0.5,0.5,1.0,0.5,3.16,E,T6,0.0001,0.016
378,1,318970000000000,0.6,0.5,0.5,0.9,3.15,B,N4,0.00045,0.00064
379,1,344650000000000,0.5,0.5,0.7,1.0,3.46,C,Z1,0.0001,0.0023
380,1,241850000000000,0.5,0.5,0.7,0.5,3.55,E,T6,0.0001,0.0058
381,1,145650000000000,0.8,1.0,1.0,0.6,4.06,A,V3,0.00056,0.00036
382,1,415880000000000,1.0,0.9,0.5,1.0,4.97,D,M7,0.0001,0.014
383,1,85913000000000,0.5,1.0,1.0,0.5,4.0,E,T6,0.0001,0.0053
384,1,387090000000000,0.6,0.5,0.6,0.7,4.45,A,V3,0.0001,0.00026
385,1,291850000000000,0.5,1.0,0.8,0.7,3.73,C,Z1,0.0001,0.0029
386,1,56460000000000,1.0,0.5,0.5,1.0,3.01,D,M7,0.0001,0.0017
387,1,420060000000000,1.0,0.7,0.7,0.5,4.27,A,V3,0.0001,0.00057
388,1,362930000000000,0.9,0.5,0.7,0.7,4.52,A,V3,0.00049,0.00038
389,1,82080000000000,0.5,0.7,0.6,0.8,4.32,B,N4,0.00027,0.00016
390,1,212630000000000,1.0,0.5,1.0,0.5,4.59,F,QS,0.0001,0.035
391,1,39849000000000,1.0,1.0,0.9,0.5,4.3,F,QS,0.0001,0.012
392,1,219390000000000,0.9,1.0,1.0,1.0,3.82,C,Z1,0.00048,0.0061
393,1,62337000000000,0.5,0.5,1.0,0.9,3.6,C,Z1,0.00052,0.00045
394,1,198270000000000,0.5,0.5,0.5,0.5,3.33,F,QS,0.00042,0.0076
395,1,304650000000000,1.0,1.0,0.5,1.0,4.88,B,N4,0.0001,0.0017
396,1,196120000000000,1.0,1.0,0.5,0.8,3.14,A,V3,0.0003,0.00054
397,1,300350000000000,0.7,1.0,1.0,0.5,3.65,D,M7,0.00047,0.0092
398,1,297110000000000,0.7,0.9,0.6,1.0,4.26,A,V3,0.00035,0.00058
399,1,53325000000000,1.0,0.5,1.0,0.6,4.04,E,T6,0.0001,0.0039
400,1,126620000000000,0.6,0.9,0.6,0.5,3.17,D,M7,0.0001,0.0023
401,1,379530000000000,1.0,0.8,0.5,0.5,3.78,C,Z1,0.00012,0.0026
402,1,428420000000000,0.9,1.0,1.0,0.7,3.87,C,Z1,0.0001,0.0092
403,1,382180000000000,0.5,0.5,0.5,0.5,3.21,D,M7,0.0001,0.0027
404,1,76437000000000,0.5,0.5,0.8,1.0,4.93,B,N4,0.00015,0.00017
405,1,128570000000000,1.0,0.7,1.0,1.0,3.2,E,T6,0.0001,0.026
406,1,94629000000000,0.5,0.8,0.5,1.0,3.47,B,N4,0.00058,0.00025
407,1,322000000000000,0.9,0.5,0.9,0.5,3.89,D,M7,0.0001,0.0062
408,1,140320000000000,0.5,0.9,0.5,0.5,3.09,D,M7,0.0001,0.0018
409,1,296020000000000,0.8,0.8,0.5,0.8,4.94,A,V3,0.00031,0.00035
410,1,396430000000000,1.0,0.5,0.8,0.9,3.73,A,V3,0.00026,0.00086
411,1,205730000000000,0.7,0.6,0.9,1.0,3.89,C,Z1,0.0001,0.0026
412,1,185480000000000,0.9,0.6,0.5,0.5,3.46,E,T6,0.00047,0.0058
413,1,84705000000000,0.5,0.8,0.9,0.8,4.77,C,Z1,0.00044,0.00063
414,1,247800000000000,0.5,1.0,1.0,0.5,3.59,E,T6,0.00031,0.015
415,1,234330000000000,0.5,0.5,1.0,1.0,3.71,E,T6,0.0001,0.015
416,1,77318000000000,0.5,0.9,0.5,0.5,3.01,C,Z1,0.0001,0.00037
417,1,249900000000000,0.9,0.6,1.0,0.5,3.69,F,QS,0.0001,0.05
418,1,283850000000000,0.7,0.6,1.0,0.5,4.81,D,M7,0.00022,0.0045
419,1,146300000000000,1.0,0.6,0.5,0.5,4.96,C,Z1,0.00054,0.00054
420,1,223090000000000,1.0,0.9,0.5,0.7,3.39,A,V3,0.0001,0.00049
421,1,299490000000000,0.5,0.5,0.5,0.5,4.39,B,N4,0.0001,0.00023
422,1,425560000000000,1.0,1.0,0.5,0.7,3.86,F,QS,0.0001,0.11
423,1,75556000000000,0.5,0.7,1.0,0.5,4.65,B,N4,0.0001,0.00015
424,1,254380000000000,0.9,1.0,1.0,0.8,3.57,E,T6,0.0001,0.05
425,1,345130000000000,0.9,0.6,1.0,0.5,3.48,A,V3,0.00026,0.0006
426,1,157760000000000,0.5,1.0,1.0,1.0,4.55,A,V3,0.0001,0.00041
427,1,50868000000000,1.0,1.0,0.9,1.0,4.38,B,N4,0.00029,0.00054
428,1,363860000000000,0.7,1.0,0.5,1.0,4.18,D,M7,0.00042,0.01
429,1,397330000000000,0.9,0.5,0.9,0.5,3.07,A,V3,0.0001,0.00061
430,1,356120000000000,1.0,0.5,0.5,1.0,4.71,D,M7,0.00035,0.0066
431,1,50627000000000,0.5,1.0,0.5,0.7,4.84,C,Z1,0.00012,0.00024
432,1,159360000000000,0.9,1.0,1.0,0.9,3.29,C,Z1,0.00031,0.0047
433,1,55795000000000,0.8,0.7,1.0,0.7,3.3,B,N4,0.00047,0.00031
434,1,359090000000000,1.0,0.7,1.0,0.5,4.4,A,V3,0.0001,0.00068
435,1,377520000000000,0.5,0.5,0.5,0.8,3.12,D,M7,0.0001,0.0043
436,1,413460000000000,0.7,0.5,1.0,0.5,3.65,F,QS,0.0001,0.054
437,1,134350000000000,0.8,0.5,0.9,0.5,3.69,E,T6,0.00032,0.0058
438,1,227900000000000,0.5,0.5,0.7,1.0,4.77,C,Z1,0.0001,0.0011
439,1,164950000000000,0.5,1.0,0.7,1.0,4.81,F,QS,0.0001,0.037
440,1,293520000000000,1.0,1.0,0.5,1.0,4.88,F,QS,0.00057,0.075
441,1,303110000000000,0.8,0.5,0.7,0.5,4.71,C,Z1,0.00029,0.0012
442,1,169290000000000,0.5,1.0,1.0,0.9,4.4,D,M7,0.00018,0.0063
443,1,40866000000000,1.0,1.0,1.0,0.5,4.82,B,N4,0.0001,0.00023
444,1,208540000000000,1.0,0.7,0.9,1.0,4.73,E,T6,0.0001,0.028
445,1,195640000000000,0.7,1.0,1.0,0.5,4.82,B,N4,0.00024,0.00075
446,1,60919000000000,0.5,0.5,0.9,0.8,4.37,A,V3,0.0001,5.9e-05
447,1,46083000000000,0.5,0.5,0.8,1.0,4.35,C,Z1,0.0001,0.00028
448,1,182990000000000,1.0,0.6,0.5,1.0,3.11,E,T6,0.0001,0.016
449,1,403390000000000,0.7,1.0,0.5,0.5,4.07,E,T6,0.0001,0.017
450,1,75973000000000,0.5,0.9,0.5,0.8,3.38,C,Z1,0.0001,0.00053
451,1,391130000000000,0.5,0.5,1.0,0.8,3.25,E,T6,0.00024,0.021
452,1,262820000000000,1.0,0.8,0.9,0.5,4.03,C,Z1,0.00031,0.0029
453,1,303090000000000,0.8,1.0,0.7,1.0,3.55,B,N4,0.0001,0.0025
454,1,278170000000000,1.0,1.0,0.9,0.5,4.08,F,QS,0.0001,0.089
455,1,95737000000000,0.6,0.5,1.0,1.0,4.44,D,M7,0.00024,0.0023
456,1,178570000000000,0.5,0.6,0.7,1.0,3.89,E,T6,0.0001,0.0095
457,1,134970000000000,0.5,1.0,1.0,1.0,4.78,F,QS,0.0001,0.044
458,1,85099000000000,0.5,0.6,0.5,0.5,4.3,A,V3,0.0001,3.5e-05
459,1,80651000000000,0.9,0.5,0.5,1.0,4.15,A,V3,0.00059,9.1e-05
460,1,69776000000000,0.5,0.6,0.5,0.5,3.48,C,Z1,0.0001,0.0002
461,1,345700000000000,0.9,1.0,0.5,0.7,3.21,A,V3,0.0001,0.00079
462,1,210120000000000,0.7,1.0,1.0,0.7,4.6,E,T6,0.00055,0.019
463,1,155400000000000,0.9,0.9,0.7,1.0,3.49,C,Z1,0.0001,0.0033
464,1,101160000000000,0.5,0.7,0.8,1.0,3.83,A,V3,0.0001,0.00017
465,1,255120000000000,1.0,0.9,1.0,1.0,3.81,E,T6,0.0001,0.059
466,1,90886000000000,0.6,0.6,1.0,1.0,3.06,D,M7,0.00037,0.0034
467,1,232880000000000,1.0,0.6,0.5,1.0,4.38,E,T6,0.0001,0.016
468,1,122580000000000,0.8,0.5,1.0,0.8,3.65,E,T6,0.0001,0.01
469,1,147060000000000,0.6,0.6,0.5,0.6,4.83,F,QS,0.0001,0.01
470,1,116400000000000,0.5,0.6,1.0,0.8,3.8,D,M7,0.00048,0.0024
471,1,238780000000000,0.5,1.0,1.0,0.5,4.16,E,T6,0.0001,0.014
472,1,283370000000000,0.5,1.0,0.9,0.5,4.73,D,M7,0.00043,0.0046
473,1,439210000000000,0.9,0.9,0.8,0.7,3.36,F,QS,0.0001,0.15
474,1,348670000000000,0.5,1.0,0.5,0.6,3.34,B,N4,0.0001,0.00083
475,1,263740000000000,1.0,1.0,0.5,0.5,3.93,F,QS,0.0004,0.04
476,1,73173000000000,0.5,0.5,0.5,0.5,4.22,B,N4,0.00026,5.6e-05
477,1,257190000000000,0.5,0.5,0.8,0.7,4.3,C,Z1,0.00052,0.00099
478,1,107820000000000,0.5,0.8,0.5,0.5,3.32,C,Z1,0.0001,0.00042
479,1,140300000000000,0.5,1.0,0.6,0.9,3.91,B,N4,0.0001,0.00052
480,1,202700000000000,0.6,0.5,0.5,1.0,3.73,D,M7,0.00029,0.0028
481,1,216830000000000,0.5,0.7,1.0,0.5,4.27,B,N4,0.0001,0.00048
482,1,159030000000000,0.6,1.0,1.0,0.5,4.31,A,V3,0.0001,0.00026
483,1,410470000000000,0.5,0.5,0.5,0.8,3.11,C,Z1,0.0001,0.0017
484,1,92488000000000,0.9,0.7,1.0,0.5,4.54,B,N4,0.0001,0.00035
485,1,418970000000000,1.0,1.0,0.5,1.0,3.48,C,Z1,0.0001,0.0079
486,1,213970000000000,0.5,1.0,1.0,0.6,4.42,C,Z1,0.0001,0.0019
487,1,157190000000000,0.9,0.5,0.5,1.0,4.68,A,V3,0.00037,0.00017
488,1,257680000000000,0.7,0.9,0.5,1.0,4.93,A,V3,0.00043,0.00036
489,1,174720000000000,0.7,0.8,0.5,0.8,4.03,A,V3,0.0001,0.00023
490,1,146520000000000,0.5,0.7,0.5,0.5,3.13,F,QS,0.0001,0.01
491,1,285710000000000,1.0,0.5,0.5,1.0,4.43,B,N4,0.0001,0.00087
492,1,59281000000000,0.8,0.5,0.7,0.5,4.66,E,T6,0.0001,0.0018
493,1,48520000000000,0.8,0.6,0.5,1.0,4.41,D,M7,0.0001,0.00098
494,1,434410000000000,0.6,0.5,0.5,1.0,4.92,E,T6,0.00019,0.013
495,1,128870000000000,0.5,0.6,1.0,1.0,4.81,E,T6,0.00017,0.0081
496,1,76961000000000,0.9,0.5,0.8,0.5,3.78,A,V3,0.00028,8.2e-05
497,1,255270000000000,1.0,0.7,1.0,0.5,4.5,D,M7,0.00048,0.0066
498,1,89513000000000,0.5,0.9,1.0,0.5,4.93,A,V3,0.00031,9.3e-05
499,1,85458000000000,1.0,0.5,0.5,0.6,4.35,B,N4,0.0001,0.00016
500,1,179610000000000,0.5,1.0,1.0,0.7,4.76,F,QS,0.0001,0.041
501,1,185370000000000,0.5,0.9,0.9,0.9,3.48,A,V3,0.0001,0.00046
502,1,290110000000000,1.0,1.0,0.9,0.6,3.51,D,M7,0.00037,0.015
503,1,85785000000000,0.5,0.5,0.6,0.5,3.45,B,N4,0.0001,9.9e-05
504,1,195050000000000,0.6,0.9,0.5,0.7,4.25,F,QS,0.00037,0.022
505,1,377420000000000,0.9,0.5,0.7,1.0,3.01,B,N4,0.0001,0.0021
506,1,391090000000000,1.0,0.5,0.6,0.5,3.97,F,QS,0.0001,0.042
507,1,171640000000000,0.9,1.0,1.0,0.5,4.19,E,T6,0.0001,0.018
508,1,146400000000000,1.0,1.0,1.0,0.8,3.74,F,QS,0.0006,0.063
509,1,154770000000000,0.7,0.7,0.5,0.8,4.8,A,V3,0.0001,0.00015
510,1,326930000000000,0.5,0.8,0.9,1.0,4.31,F,QS,0.0001,0.081
511,1,42109000000000,0.8,0.5,0.5,0.5,3.71,E,T6,0.00024,0.001
512,1,142800000000000,1.0,1.0,0.8,0.8,4.82,A,V3,0.0001,0.00045
513,1,270060000000000,0.5,1.0,0.5,1.0,4.62,C,Z1,0.0001,0.0019
514,1,187400000000000,0.5,0.7,0.6,1.0,3.66,B,N4,0.00013,0.00057
515,1,154780000000000,0.6,0.6,0.7,0.5,4.34,C,Z1,0.0001,0.0006
516,1,272490000000000,1.0,0.8,1.0,0.5,3.34,C,Z1,0.0001,0.0043
517,1,117260000000000,0.5,1.0,0.6,0.8,4.81,A,V3,0.00038,0.00013
518,1,193670000000000,0.5,0.8,0.8,0.6,3.8,E,T6,0.0001,0.0096
519,1,265160000000000,0.5,0.6,0.9,1.0,4.72,F,QS,0.0004,0.04
520,1,167750000000000,0.5,0.6,0.5,0.5,4.73,D,M7,0.0001,0.001
521,1,171040000000000,1.0,0.9,1.0,0.5,3.62,A,V3,0.00012,0.0005
522,1,98035000000000,1.0,0.5,1.0,0.5,4.37,B,N4,0.00024,0.00029
523,1,328200000000000,1.0,0.5,0.7,0.7,3.13,E,T6,0.00055,0.019
524,1,357830000000000,1.0,0.8,0.8,1.0,3.92,F,QS,0.00055,0.13
525,1,336710000000000,0.5,1.0,0.5,1.0,3.43,C,Z1,0.0001,0.0032
526,1,370090000000000,0.5,1.0,0.5,0.8,3.56,F,QS,0.0001,0.056
527,1,101460000000000,1.0,0.8,0.5,1.0,3.09,B,N4,0.0001,0.00069
528,1,135900000000000,0.5,0.8,0.5,0.5,3.03,E,T6,0.00014,0.0041
529,1,188490000000000,1.0,0.5,0.6,1.0,4.05,E,T6,0.0004,0.012
530,1,258380000000000,1.0,1.0,1.0,1.0,3.22,E,T6,0.00034,0.066
531,1,61419000000000,1.0,1.0,0.9,1.0,4.4,B,N4,0.00033,0.00064
532,1,428470000000000,0.5,1.0,0.5,1.0,4.88,F,QS,0.00044,0.058
533,1,138140000000000,0.5,0.5,1.0,1.0,4.77,C,Z1,0.00058,0.00086
534,1,423120000000000,1.0,1.0,0.5,0.5,4.94,A,V3,0.0001,0.00051
535,1,82002000000000,0.5,0.5,0.6,0.5,4.31,B,N4,0.0001,7.7e-05
536,1,435660000000000,0.5,0.7,1.0,1.0,3.81,C,Z1,0.00049,0.0047
537,1,184520000000000,0.5,0.5,1.0,0.8,3.33,C,Z1,0.00035,0.0013
538,1,381100000000000,0.9,1.0,1.0,0.6,3.93,E,T6,0.0001,0.052
539,1,149780000000000,0.5,1.0,0.5,0.5,3.11,A,V3,0.00042,0.00013
540,1,215590000000000,1.0,1.0,0.6,0.9,3.96,A,V3,0.00051,0.00062
541,1,315370000000000,1.0,0.5,0.9,0.5,4.62,C,Z1,0.00055,0.0018
542,1,223440000000000,0.6,0.5,1.0,1.0,3.51,E,T6,0.0001,0.018
543,1,161240000000000,0.8,0.5,0.6,0.5,3.12,B,N4,0.0004,0.00029
544,1,73040000000000,0.5,1.0,1.0,1.0,3.99,A,V3,0.0001,0.00022
545,1,260620000000000,0.5,0.6,1.0,0.7,3.74,B,N4,0.0001,0.00078
546,1,358280000000000,0.5,0.9,0.5,0.8,3.98,C,Z1,0.0001,0.0021
547,1,58893000000000,0.9,1.0,1.0,0.9,4.97,D,M7,0.0001,0.0036
548,1,296700000000000,0.6,0.8,1.0,1.0,3.19,E,T6,0.00053,0.033
549,1,288560000000000,0.5,1.0,0.9,1.0,3.48,E,T6,0.00042,0.031
550,1,433420000000000,0.5,0.7,0.7,0.7,4.46,F,QS,0.0001,0.05
551,1,314420000000000,0.7,0.7,1.0,0.5,4.27,A,V3,0.00033,0.0004
552,1,383870000000000,0.5,0.5,0.8,1.0,3.82,C,Z1,0.0001,0.0026
553,1,348560000000000,0.5,1.0,0.6,1.0,4.08,C,Z1,0.0001,0.0034
554,1,423070000000000,0.5,0.5,0.5,0.6,4.23,C,Z1,0.00012,0.00099
555,1,395070000000000,1.0,0.5,1.0,0.5,4.46,B,N4,0.0001,0.0012
556,1,259470000000000,1.0,0.5,0.8,0.7,3.48,A,V3,0.0001,0.00049
557,1,205710000000000,1.0,0.8,1.0,0.5,3.11,A,V3,0.0001,0.00062
558,1,78923000000000,0.5,0.9,1.0,1.0,3.1,D,M7,0.0001,0.0041
559,1,273940000000000,0.8,1.0,0.6,0.5,3.93,C,Z1,0.0001,0.0022
560,1,332800000000000,0.6,0.5,0.8,1.0,4.13,F,QS,0.00058,0.043
561,1,108330000000000,1.0,0.8,0.8,0.8,3.21,C,Z1,0.0001,0.0022
562,1,158070000000000,1.0,0.9,0.5,0.5,3.89,F,QS,0.0001,0.026
563,1,96587000000000,0.9,1.0,0.5,0.9,4.36,C,Z1,0.00025,0.0011
564,1,50475000000000,0.7,1.0,0.5,0.5,3.39,C,Z1,0.00027,0.00032
565,1,223740000000000,0.5,1.0,0.5,0.5,4.09,D,M7,0.0001,0.0025
566,1,141960000000000,0.5,1.0,0.9,0.7,4.36,B,N4,0.00031,0.00052
567,1,60863000000000,0.6,1.0,1.0,0.5,3.26,F,QS,0.00039,0.012
568,1,209910000000000,0.5,0.5,1.0,1.0,4.57,E,T6,0.0001,0.012
569,1,360450000000000,0.8,1.0,0.5,0.8,4.18,B,N4,0.0001,0.0015
570,1,58594000000000,0.5,0.5,0.7,0.7,3.42,C,Z1,0.0001,0.00027
571,1,248600000000000,0.7,0.8,1.0,0.5,3.41,C,Z1,0.0001,0.0027
572,1,335100000000000,1.0,0.5,1.0,0.5,3.35,D,M7,0.0001,0.009
573,1,361700000000000,0.6,0.5,0.5,1.0,4.66,F,QS,0.0001,0.036
574,1,202700000000000,0.5,0.5,0.5,0.8,4.06,D,M7,0.0001,0.0018
575,1,150030000000000,0.5,1.0,0.6,0.5,4.26,C,Z1,0.0001,0.0007
576,1,231540000000000,1.0,0.5,1.0,0.5,4.41,E,T6,0.0001,0.013
577,1,157680000000000,1.0,1.0,1.0,0.5,4.23,B,N4,0.0001,0.001
578,1,172350000000000,0.5,0.8,0.9,0.8,4.69,D,M7,0.0003,0.0037
579,1,400110000000000,0.5,1.0,0.9,0.9,4.13,F,QS,0.0001,0.11
580,1,60668000000000,0.6,0.7,1.0,1.0,4.98,F,QS,0.00026,0.015
581,1,295680000000000,0.5,0.5,0.5,0.5,3.23,C,Z1,0.00036,0.00068
582,1,47445000000000,0.5,0.5,1.0,0.5,3.11,C,Z1,0.00058,0.00021
583,1,156830000000000,1.0,1.0,0.5,0.5,3.55,D,M7,0.00016,0.0039
584,1,245940000000000,1.0,1.0,0.5,1.0,3.94,E,T6,0.00055,0.025
585,1,307010000000000,0.5,0.7,1.0,1.0,4.97,E,T6,0.0001,0.022
586,1,203240000000000,0.9,0.5,0.5,0.9,3.47,E,T6,0.0001,0.011
587,1,118930000000000,1.0,1.0,0.5,0.9,3.24,E,T6,0.0001,0.016
588,1,220000000000000,1.0,0.5,0.6,0.5,3.31,B,N4,0.0001,0.00053
589,1,185200000000000,0.5,0.5,0.7,0.5,3.48,E,T6,0.0001,0.0045
590,1,92082000000000,1.0,0.5,0.5,0.5,3.38,C,Z1,0.00054,0.00038
591,1,374080000000000,1.0,0.8,0.7,1.0,3.35,F,QS,0.0001,0.16
592,1,284750000000000,0.6,0.6,0.5,1.0,3.53,D,M7,0.0001,0.0053
593,1,406510000000000,0.5,0.5,1.0,0.5,3.17,C,Z1,0.00035,0.0019
594,1,203350000000000,0.5,1.0,1.0,0.5,4.75,E,T6,0.00027,0.01
595,1,51072000000000,1.0,0.8,0.9,0.8,3.31,D,M7,0.00059,0.0027
596,1,251400000000000,1.0,1.0,0.5,0.8,3.26,D,M7,0.00031,0.01
597,1,60572000000000,1.0,0.5,1.0,0.5,4.48,E,T6,0.00022,0.0033
598,1,107770000000000,1.0,0.7,0.6,0.6,4.1,A,V3,0.0001,0.00016
599,1,84252000000000,1.0,1.0,0.9,1.0,4.37,E,T6,0.00023,0.017
600,1,262340000000000,0.6,0.7,0.5,0.9,3.53,A,V3,0.00012,0.00033
601,1,131410000000000,0.5,0.8,0.9,0.9,4.2,A,V3,0.0001,0.00024
602,1,421710000000000,0.5,1.0,1.0,0.6,4.19,F,QS,0.0001,0.089
603,1,158340000000000,1.0,1.0,1.0,0.5,4.3,A,V3,0.00055,0.00039
604,1,285800000000000,1.0,1.0,0.5,1.0,4.94,B,N4,0.0001,0.0016
605,1,227240000000000,0.5,1.0,0.5,0.6,3.66,B,N4,0.0001,0.0005
606,1,40921000000000,0.5,0.6,0.5,0.7,4.64,A,V3,0.0001,2.2e-05
607,1,371110000000000,1.0,0.7,0.5,0.5,3.59,B,N4,0.00034,0.0009
608,1,237050000000000,0.7,1.0,0.5,0.8,4.17,E,T6,0.0001,0.016
609,1,263490000000000,1.0,1.0,0.8,1.0,4.18,C,Z1,0.00052,0.0059
610,1,190690000000000,1.0,0.5,0.5,0.5,3.45,B,N4,0.0001,0.00037
611,1,358510000000000,0.8,1.0,1.0,0.5,3.69,A,V3,0.0001,0.00092
612,1,186940000000000,1.0,1.0,0.6,0.9,3.14,A,V3,0.0001,0.00075
613,1,272760000000000,0.5,0.8,0.6,0.9,4.31,E,T6,0.0001,0.014
614,1,277650000000000,0.9,1.0,0.5,0.5,4.0,B,N4,0.0001,0.00084
615,1,337290000000000,0.5,0.9,1.0,0.5,3.97,E,T6,0.0001,0.019
616,1,322420000000000,0.6,1.0,0.7,0.5,4.0,A,V3,0.00019,0.00039
